Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
2160,Dani Raba,es ESP,"FW,MF",Leganés,es La Liga,28.0,1995,29,24,1879,20.9,8,6,14,4,4,5,6,0,7.5,3.6,5.3,8.9,0.48,0.61,42,69,101,39,12,30.8,1.87,0.57,0.10,0.33,25.5,4,4,5,7.5,3.6,0.09,+0.5,+0.4,435,648,67.1,7619,2499,6,5.3,4.6,+0.7,47,50,24,4,69,504,134,54,15,3,90,6,46,15,23,0,435,37,23,17,15,5,42,40.5,25,27,3,24,14,51,19,1,107,5.12,47,22,19,3,11,5,14,0.67,930,23,111,445,398,43,925,91,46,50.5,38,41.8,523,2894,1474,42,42,10,53,40,572,101,6,0,0,40,56,9,90,14,23,1,0,0,90,5,15,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,Adrien Rabiot,fr FRA,MF,Marseille,fr Ligue 1,29.0,1995,29,27,2485,27.6,9,4,13,9,0,0,4,0,7.3,7.3,3.8,11.1,0.47,0.40,79,168,174,48,22,45.8,1.74,0.80,0.19,0.41,13.2,0,0,0,7.3,7.3,0.15,+1.7,+1.7,1309,1543,84.8,18021,4031,4,3.8,3.8,+0.2,28,147,24,5,168,1508,32,19,6,0,40,11,0,0,0,0,1309,49,31,17,21,11,32,59.4,13,21,2,19,21,70,32,0,66,2.39,53,0,5,6,2,0,11,0.40,1822,36,227,967,644,100,1822,50,26,52.0,23,46.0,1096,5837,2815,79,52,16,52,31,1445,174,4,0,0,53,33,12,40,21,31,0,1,0,124,34,26,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,Ionuț Radu,ro ROU,GK,Venezia,it Serie A,27.0,1997,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,315,546,57.7,9216,7339,0,0.0,0.0,0.0,0,13,0,0,0,430,113,40,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,7,0.47,5,2,0,0,0,0,1,0.07,587,499,586,1,0,0,587,1,1,100.0,0,0.0,370,1992,1207,0,0,0,1,0,302,0,1,0,0,0,1,0,0,0,0,0,0,0,20,1,0,100.0,18,1.20,65,47,76.9,2,7,6,4,26.7,3,3,0,0,19.2,0.26,+1.2,+0.08,67,275,24.4,470,61,47.7,40.2,215,13,6.0,3,0.20,9.1
2163,Hamza Rafia,tn TUN,MF,Lecce,it Serie A,25.0,1999,18,14,1058,11.8,0,0,0,0,0,0,4,0,0.5,0.5,1.4,1.9,0.00,0.16,13,51,32,10,2,20.0,0.85,0.17,0.00,0.00,23.3,1,0,0,0.5,0.5,0.05,-0.5,-0.5,409,527,77.6,6442,2203,0,1.4,1.3,-1.4,16,47,15,6,51,455,70,28,2,1,45,1,25,9,10,0,409,44,27,14,25,5,32,46.9,17,7,2,5,4,48,18,1,36,3.06,24,7,1,0,1,3,0,0.00,651,16,132,367,164,12,651,22,10,45.5,7,31.8,317,1511,662,13,16,2,21,20,411,32,4,0,0,26,25,0,45,4,27,0,0,0,62,5,13,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,Hákon Rafn Valdimarsson,is ISL,GK,Brentford,eng Premier League,22.0,2001,2,1,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,46,70,65.7,1445,1110,0,0.0,0.0,0.0,0,2,0,0,0,50,20,4,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,1.24,2,0,0,0,0,0,0,0.00,72,60,71,1,0,0,72,0,0,,0,,44,191,80,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,2,1.24,4,3,50.0,0,0,1,1,100.0,0,0,0,0,0.6,0.14,-0.4,-0.26,15,38,39.5,54,7,42.6,34.9,16,2,12.5,0,0.00,4.7
2165,Arnau Rafús,es ESP,GK,Valladolid,es La Liga,21.0,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,33,43,76.7,1001,672,0,0.0,0.0,0.0,0,0,0,0,0,35,8,3,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,43,39,43,0,0,0,43,0,0,,0,,22,97,61,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,2,2.00,2,0,0.0,0,0,1,0,0.0,0,0,0,0,0.5,0.23,-1.5,-1.53,7,15,46.7,38,5,34.2,34.9,14,1,7.1,1,1.00,11.4
2166,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,32.0,1991,36,36,3207,35.6,2,0,2,2,0,0,7,1,2.0,2.0,1.6,3.7,0.06,0.10,31,108,20,35,8,22.9,0.98,0.22,0.06,0.25,12.8,0,0,0,2.0,2.0,0.06,0.0,0.0,1572,1773,88.7,29700,10641,0,1.6,1.0,-1.6,13,86,6,0,108,1613,157,67,1,4,3,2,0,0,0,0,1572,31,18,18,10,3,20,70.0,6,51,38,13,29,60,222,1,27,0.76,23,2,0,2,0,0,1,0.03,2185,376,1140,909,142,66,2185,3,2,66.7,1,33.3,1108,6230,3707,31,16,0,7,6,1282,20,7,1,0,50,9,2,3,29,18,0,0,0,104,132,84,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,Antonio Raimondo,it ITA,"FW,DF",Venezia,it Serie A,20.0,2004,9,0,94,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.00,0.40,2,2,7,1,1,100.0,0.96,0.96,0.00,0.00,4.4,0,0,0,0.3,0.3,0.32,-0.3,-0.3,17,26,65.4,200,48,0,0.1,0.2,-0.1,1,0,0,0,2,24,2,0,1,0,1,1,0,0,0,0,17,2,1,1,1,0,0,,0,0,0,0,0,2,0,1,2,1.91,2,0,0,0,0,0,0,0.00,34,0,2,15,19,5,34,0,0,,0,,21,93,37,2,4,1,5,3,28,7,0,0,0,2,1,1,1,0,1,0,0,0,4,1,6,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,Ylber Ramadani,al ALB,MF,Lecce,it Serie A,28.0,1996,29,21,1807,20.1,1,1,2,1,0,0,4,0,0.6,0.6,1.1,1.7,0.10,0.09,9,60,7,17,6,35.3,0.85,0.30,0.06,0.17,25.7,0,0,0,0.6,0.6,0.04,+0.4,+0.4,696,848,82.1,12407,3503,1,1.1,0.4,-0.1,16,52,4,0,60,822,21,18,2,4,6,1,1,1,0,0,696,51,28,24,27,0,52,63.5,19,26,9,17,24,75,26,3,35,1.74,33,0,0,1,0,1,4,0.20,1038,64,346,587,123,8,1038,24,13,54.2,11,45.8,537,2424,902,9,11,2,21,22,651,7,4,0,0,18,11,0,6,24,28,0,0,0,117,15,25,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,Benito Ramírez,es ESP,"DF,FW",Las Palmas,es La Liga,29.0,1995,19,2,478,5.3,0,0,0,0,0,0,2,1,0.3,0.3,0.9,1.2,0.00,0.22,14,16,62,10,1,10.0,1.88,0.19,0.00,0.00,22.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3,259,326,79.4,4000,1078,0,0.9,1.0,-0.9,13,11,8,6,16,278,47,8,0,0,39,34,5,0,4,0,259,10,5,4,6,0,16,56.3,7,8,3,5,1,11,14,1,28,5.29,21,3,0,2,2,0,0,0.00,406,16,87,169,155,9,406,15,3,20.0,9,60.0,211,1179,580,14,20,1,10,6,251,62,2,1,0,5,8,0,39,1,5,0,0,0,32,4,11,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,29.0,1995,31,25,2034,22.6,9,3,12,8,1,1,6,0,4.1,3.3,3.4,6.7,0.49,0.33,52,52,121,51,20,39.2,2.26,0.88,0.16,0.40,24.3,14,1,1,4.1,3.3,0.06,+4.9,+4.7,438,682,64.2,7317,2293,3,3.4,3.2,-0.4,28,33,10,3,52,580,94,26,3,3,122,8,60,17,36,0,438,27,15,10,13,4,30,43.3,17,20,0,20,16,43,22,2,59,2.61,31,18,0,2,8,0,6,0.27,930,26,146,383,417,64,929,47,16,34.0,26,55.3,469,2578,1134,52,21,24,49,28,575,121,6,0,0,26,43,5,122,16,15,1,1,0,93,12,16,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,Jacobo Ramón,es ESP,DF,Real Madrid,es La Liga,19.0,2005,3,2,204,2.3,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,0.44,0.16,0,1,2,2,1,50.0,0.88,0.44,0.50,1.00,9.5,0,0,0,0.2,0.2,0.08,+0.8,+0.8,84,90,93.3,1402,513,0,0.2,0.0,-0.2,1,3,0,0,1,85,5,5,0,0,0,0,0,0,0,0,84,7,3,4,3,0,2,100.0,0,1,0,1,3,10,8,2,4,1.76,3,0,0,1,0,0,0,0.00,117,9,57,53,9,3,117,0,0,,0,,59,264,126,0,0,0,2,1,71,2,1,0,0,2,1,0,0,3,3,0,0,0,5,8,7,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,23.0,2001,22,12,1066,11.8,10,3,13,8,2,3,1,0,13.6,11.3,2.2,13.4,0.93,1.33,11,24,63,52,29,55.8,4.39,2.45,0.15,0.28,11.3,0,2,3,13.6,11.3,0.22,-3.6,-3.3,193,241,80.1,2279,367,3,2.2,1.4,+0.8,15,9,9,0,24,237,3,2,2,0,1,1,0,0,0,0,193,11,6,5,5,1,6,50.0,3,5,1,4,0,11,5,0,30,2.54,23,0,0,5,2,0,6,0.51,353,6,27,108,220,97,350,11,1,9.1,9,81.8,155,755,342,11,6,4,16,11,282,63,1,0,0,8,11,9,1,0,6,1,0,0,18,20,15,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,Aaron Ramsdale,eng ENG,GK,Southampton,eng Premier League,26.0,1998,30,30,2700,30.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,774,1223,63.3,21949,16992,0,0.0,0.1,0.0,0,36,1,0,0,918,298,108,0,4,0,0,0,0,0,0,774,0,0,0,0,0,3,0.0,3,0,0,0,2,2,10,3,3,0.10,2,1,0,0,0,0,0,0.00,1314,946,1286,32,0,0,1314,0,0,,0,,786,4017,2349,0,0,0,3,0,702,0,2,0,0,1,4,0,0,2,0,0,0,0,23,6,0,100.0,66,2.20,188,120,67.6,2,5,23,3,10.0,7,5,2,0,63.5,0.32,-2.5,-0.08,196,605,32.4,1026,129,44.6,36.0,457,25,5.5,20,0.67,11.7
2174,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,eng Premier League,23.0,2001,29,19,1623,18.0,1,3,4,1,0,0,4,1,1.6,1.6,2.3,3.9,0.22,0.22,61,68,114,19,4,21.1,1.05,0.22,0.05,0.25,16.8,0,0,0,1.6,1.6,0.08,-0.6,-0.6,497,586,84.8,6645,1578,3,2.3,2.2,+0.7,21,31,21,1,68,581,2,0,3,3,12,2,0,0,0,0,497,30,15,14,10,6,20,50.0,10,23,4,19,8,38,8,1,51,2.83,40,0,4,1,6,0,8,0.44,762,12,146,272,359,74,762,46,25,54.3,13,28.3,496,3441,1766,61,31,21,42,23,577,114,4,1,1,13,28,5,12,8,15,1,0,0,83,7,13,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,25.0,1999,35,34,2981,33.1,0,3,3,0,0,0,7,0,1.1,1.1,1.7,2.7,0.09,0.08,25,80,11,10,4,40.0,0.30,0.12,0.00,0.00,16.2,0,0,0,1.1,1.1,0.11,-0.1,-0.1,1538,1800,85.4,28999,10523,3,1.7,1.4,+1.3,16,84,11,5,80,1669,116,77,0,8,9,8,0,0,0,0,1538,42,24,28,12,2,25,80.0,5,47,32,15,27,69,154,1,28,0.82,24,0,2,2,0,0,6,0.18,2124,271,1078,979,81,16,2124,19,9,47.4,9,47.4,1234,5928,3027,25,19,2,10,3,1404,11,7,0,0,24,22,1,9,27,24,0,1,0,95,48,56,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,Grant Ranos,am ARM,FW,Gladbach,de Bundesliga,21.0,2003,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,1,1,2,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,8,12,66.7,71,16,0,0.0,0.0,0.0,0,0,0,0,1,11,1,0,0,0,0,1,0,0,0,0,8,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0.00,17,0,1,9,7,0,17,0,0,,0,,10,35,18,1,1,0,0,1,11,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,Lilian Raolisoa,fr FRA,"DF,FW",Angers,fr Ligue 1,24.0,2000,29,14,1318,14.6,0,3,3,0,0,0,1,2,0.7,0.7,2.0,2.7,0.20,0.18,33,47,62,14,1,7.1,0.96,0.07,0.00,0.00,23.2,1,0,0,0.7,0.7,0.05,-0.7,-0.7,392,564,69.5,6526,2904,3,2.0,1.7,+1.0,14,31,16,8,47,457,102,19,4,3,77,61,22,5,11,1,392,41,24,24,13,4,38,44.7,21,11,2,9,15,56,45,0,32,2.19,22,8,2,0,0,0,4,0.27,751,47,228,281,259,19,751,53,23,43.4,29,54.7,404,2393,1246,33,31,3,21,16,435,62,1,2,0,16,9,3,77,15,24,0,1,0,76,15,11,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,Raphinha,br BRA,"FW,MF",Barcelona,es La Liga,27.0,1996,36,32,2839,31.5,18,9,27,16,2,2,4,0,19.2,17.6,12.7,30.3,0.79,1.01,94,135,349,112,40,35.7,3.55,1.27,0.14,0.40,19.1,18,2,2,19.2,17.6,0.16,-1.2,-1.6,1064,1497,71.1,17773,4933,9,12.7,10.1,-3.7,91,87,67,18,135,1260,225,49,11,15,215,19,140,48,41,0,1064,36,22,6,19,11,39,48.7,20,29,2,27,11,47,26,0,163,5.17,101,31,8,12,10,1,22,0.70,1863,31,114,661,1113,183,1861,103,52,50.5,44,42.7,1016,5592,2865,94,66,46,53,29,1316,349,4,0,0,11,37,10,215,11,22,2,0,0,94,9,6,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,26.0,1997,15,12,978,10.9,4,1,5,4,0,0,2,0,1.7,1.7,2.1,3.8,0.46,0.35,20,21,79,16,9,56.3,1.47,0.83,0.25,0.44,16.4,0,0,0,1.7,1.7,0.11,+2.3,+2.3,253,343,73.8,3508,868,1,2.1,1.4,-1.1,15,13,16,8,21,334,9,1,6,5,27,4,1,1,0,0,253,7,4,2,2,3,9,33.3,6,8,0,8,4,11,7,0,29,2.67,24,1,2,2,0,0,1,0.09,440,3,35,189,222,34,440,39,9,23.1,26,66.7,293,1694,728,20,19,12,14,6,341,79,2,0,0,8,7,7,27,4,4,0,0,0,24,5,7,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Marcus Rashford,eng ENG,FW,Aston Villa,eng Premier League,26.0,1997,10,4,444,4.9,2,2,4,1,1,1,0,0,3.1,2.3,2.3,4.5,0.61,1.08,22,13,42,18,5,27.8,3.65,1.01,0.06,0.20,19.4,2,1,1,3.1,2.3,0.13,-1.1,-1.3,117,164,71.3,1772,447,2,2.3,2.1,-0.3,13,2,9,2,13,134,29,5,3,1,28,1,21,15,0,0,117,10,7,2,3,5,6,66.7,2,2,0,2,1,11,3,0,27,5.49,14,5,3,2,3,0,3,0.61,227,2,14,58,159,30,226,22,9,40.9,13,59.1,127,892,471,22,10,15,8,1,149,42,0,0,0,1,3,1,28,1,7,0,0,0,14,1,8,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,24.0,2000,26,11,1103,12.3,6,1,7,6,0,0,1,0,4.0,4.0,2.4,6.4,0.57,0.52,18,42,57,42,14,33.3,3.43,1.14,0.14,0.43,16.0,2,0,0,4.0,4.0,0.10,+2.0,+2.0,280,410,68.3,5058,1374,1,2.4,2.2,-1.4,28,27,7,3,42,341,68,15,2,2,67,1,39,25,10,0,280,18,9,6,10,2,12,66.7,4,10,2,8,3,21,13,0,51,4.16,29,12,2,6,2,0,4,0.33,549,10,62,246,247,54,549,14,9,64.3,3,21.4,263,1291,502,18,6,5,25,9,343,57,1,0,0,12,20,1,67,3,9,0,0,0,43,5,11,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,es La Liga,26.0,1998,35,34,3065,34.1,2,3,5,2,0,0,5,0,1.8,1.8,5.7,7.5,0.15,0.22,122,145,167,31,7,22.6,0.91,0.21,0.06,0.29,19.1,0,0,0,1.8,1.8,0.06,+0.2,+0.2,1435,1759,81.6,21787,7420,3,5.7,3.9,-2.7,36,105,23,11,145,1449,302,10,3,2,77,292,0,0,0,0,1435,71,41,40,21,10,70,60.0,28,45,5,40,27,98,73,2,91,2.67,68,5,8,6,2,2,5,0.15,2193,85,590,936,697,71,2193,147,76,51.7,63,42.9,1190,7492,3780,122,87,31,69,49,1365,167,5,0,0,24,21,5,77,27,41,0,0,0,169,20,33,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Raúl,es ESP,"FW,MF",Osasuna,es La Liga,23.0,2000,32,5,750,8.3,4,0,4,4,0,0,1,0,3.5,3.5,0.7,4.1,0.48,0.50,10,16,49,25,12,48.0,3.00,1.44,0.16,0.33,14.4,0,0,0,3.5,3.5,0.14,+0.5,+0.5,116,168,69.0,1510,219,0,0.7,0.4,-0.7,3,11,1,0,16,154,12,1,0,1,6,1,0,0,0,0,116,13,8,3,6,4,10,50.0,5,4,0,4,0,13,6,0,16,1.92,5,0,4,3,4,0,2,0.24,266,8,18,113,141,42,266,20,11,55.0,8,40.0,153,732,286,10,11,4,24,13,196,49,1,0,0,11,12,6,6,0,8,0,0,0,14,20,22,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,David Raum,de GER,DF,RB Leipzig,de Bundesliga,26.0,1998,22,21,1783,19.8,1,5,6,1,0,0,5,0,0.5,0.5,6.5,6.9,0.30,0.35,36,71,127,9,4,44.4,0.45,0.20,0.11,0.25,17.9,3,0,0,0.5,0.5,0.05,+0.5,+0.5,841,1212,69.4,14506,6549,5,6.5,7.4,-1.5,48,55,21,13,71,925,281,46,1,5,188,177,58,27,24,0,841,38,28,16,14,8,35,57.1,15,25,8,17,9,47,47,4,73,3.68,42,26,2,1,0,2,7,0.35,1389,58,375,531,497,56,1389,28,11,39.3,13,46.4,593,2580,1421,36,21,4,16,9,787,127,5,0,0,23,10,6,188,9,28,0,0,0,92,13,20,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,24.0,1999,12,11,1056,11.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,371,473,78.4,9250,6098,0,0.0,0.0,0.0,1,14,0,0,0,399,74,27,0,2,0,0,0,0,0,0,371,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,4,0.34,3,1,0,0,0,0,0,0.00,488,336,480,8,0,0,488,2,2,100.0,0,0.0,332,1759,960,0,0,0,0,0,311,0,0,0,0,0,4,0,0,0,0,0,0,0,16,4,0,100.0,14,1.19,24,10,45.8,5,2,4,4,36.4,1,1,0,0,11.7,0.46,-2.3,-0.20,48,138,34.8,426,45,27.5,30.8,97,11,11.3,9,0.77,12.9
2186,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,fr Ligue 1,27.0,1997,13,7,724,8.0,1,0,1,1,0,0,3,0,0.8,0.8,0.2,1.0,0.12,0.12,5,31,12,16,5,31.3,1.99,0.62,0.06,0.20,21.6,1,0,0,0.8,0.8,0.05,+0.2,+0.2,271,313,86.6,5021,1334,0,0.2,0.3,-0.2,3,19,6,0,31,290,23,15,1,6,8,2,4,1,3,0,271,6,5,2,4,0,15,33.3,10,8,7,1,5,11,22,0,17,2.11,12,2,0,2,1,0,0,0.00,401,30,109,230,67,11,401,13,7,53.8,5,38.5,216,1071,393,5,5,1,11,11,240,12,3,0,0,9,12,0,8,5,5,0,0,0,44,8,9,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,David Raya,es ESP,GK,Arsenal,eng Premier League,28.0,1995,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,0.00,0,14,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1040,1413,73.6,24784,17222,0,0.0,0.1,0.0,1,45,3,0,14,1172,238,91,0,3,0,0,0,0,0,0,1040,0,0,0,0,0,2,0.0,2,0,0,0,2,2,21,9,5,0.13,4,1,0,0,0,0,1,0.03,1480,880,1388,92,0,0,1480,1,1,100.0,0,0.0,921,4542,2729,0,0,0,1,0,841,0,3,0,0,1,10,0,0,2,0,0,1,0,41,13,0,100.0,34,0.89,120,86,74.2,20,14,4,13,34.2,3,3,0,0,35.1,0.28,+1.1,+0.03,149,478,31.2,1263,178,29.9,29.9,402,53,13.2,66,1.74,17.2
2188,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,es La Liga,25.0,1998,8,4,385,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,0.00,0.11,16,5,34,6,1,16.7,1.40,0.23,0.00,0.00,20.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,74,118,62.7,1234,255,0,0.3,0.4,-0.3,6,2,5,3,5,108,10,1,0,1,17,2,7,4,0,0,74,3,2,3,0,0,6,0.0,6,4,0,4,0,3,6,0,10,2.34,7,0,1,2,0,0,0,0.00,173,4,27,62,85,18,173,14,3,21.4,9,64.3,103,674,389,16,6,7,9,5,107,34,1,0,0,5,6,2,17,0,2,0,0,0,16,1,11,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,Ante Rebić,hr CRO,"FW,MF",Lecce,it Serie A,30.0,1993,27,7,788,8.8,1,0,1,1,0,0,3,2,2.1,2.1,2.1,4.2,0.11,0.48,17,36,63,13,5,38.5,1.48,0.57,0.08,0.20,16.7,0,0,0,2.1,2.1,0.16,-1.1,-1.1,182,298,61.1,2549,865,0,2.1,1.2,-2.1,18,18,11,3,36,275,22,0,2,0,32,2,8,5,3,0,182,12,9,5,5,2,9,33.3,6,7,1,6,2,14,4,1,30,3.43,16,6,3,0,5,0,1,0.11,429,5,40,184,210,43,429,30,8,26.7,17,56.7,223,1133,449,17,9,7,39,14,312,63,3,2,0,19,14,7,32,2,9,0,0,0,33,27,37,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,29.0,1995,12,0,108,1.2,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,0.00,0.27,1,4,7,3,2,66.7,2.50,1.67,0.00,0.00,21.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,39,55,70.9,550,138,0,0.1,0.1,-0.1,1,1,1,0,4,46,8,5,0,0,6,0,1,0,1,0,39,6,3,3,2,1,3,33.3,2,1,0,1,1,7,3,0,1,0.89,0,1,0,0,0,0,0,0.00,78,2,11,28,40,5,78,2,0,0.0,1,50.0,31,95,27,1,1,0,2,2,38,7,2,0,0,6,2,0,6,1,3,0,1,0,10,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,Remy Rees-Dottin,eng ENG,FW,Bournemouth,eng Premier League,18.0,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,27.0,1996,4,1,196,2.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0.00,0.07,5,13,12,2,0,0.0,0.92,0.00,0.00,,13.3,1,0,0,0.1,0.1,0.06,-0.1,-0.1,93,136,68.4,1503,540,0,0.0,0.3,0.0,1,13,2,1,13,116,19,1,0,0,12,16,2,1,1,0,93,4,3,1,3,0,5,40.0,3,7,0,7,4,8,8,0,1,0.46,1,0,0,0,0,0,0,0.00,167,9,57,73,38,3,167,6,2,33.3,1,16.7,88,383,233,5,2,1,2,1,97,12,2,0,0,2,6,0,12,4,3,0,0,0,14,5,2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
